date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2020-07-07,372.69,378.62,372.23,375.41,28206999,90.5761298374,92.0173180902,90.4643344586,91.2371807729,112827996,0.0,1.0
2020-07-08,381.37,381.5,376.36,376.72,29274479,92.6856600286,92.7172543748,91.4680625334,91.555554569,117097916,0.0,1.0
2020-07-09,383.01,385.27,378.69,385.05,31420357,93.0842348574,93.6334904141,92.0343304304,93.580023059,125681428,0.0,1.0
2020-07-10,383.68,383.92,378.82,381.34,22564330,93.247067257,93.3053952807,92.0659247766,92.6783690257,90257320,0.0,1.0
2020-07-13,381.91,399.82,381.03,389.06,47913079,92.816898082,97.1696268523,92.6030286617,94.5545871221,191652316,0.0,1.0
2020-07-14,388.23,389.02,375.51,379.36,42748119,94.3528693734,94.5448657848,91.2614841161,92.19716283,170992476,0.0,1.0
2020-07-15,390.9,396.99,385.96,395.96,38306874,95.0017686373,96.4818422392,93.8011834823,96.2315178041,153227496,0.0,1.0
2020-07-16,386.09,389.62,383.62,386.25,27645927,93.8327778285,94.6906858441,93.232485251,93.8716631776,110583708,0.0,1.0
2020-07-17,385.31,388.59,383.36,387.95,23046755,93.6432117514,94.4403614089,93.1692965587,94.2848200123,92187020,0.0,1.0
2020-07-20,393.43,394.0,384.25,385.67,22397208,95.6166432207,95.755172277,93.3855963133,93.730703787,89588832,0.0,1.0
2020-07-21,388.0,397.0,386.97,396.69,25627347,94.296971684,96.4842725735,94.0466472488,96.4089322096,102509388,0.0,1.0
2020-07-22,389.09,391.9,386.41,386.77,22250413,94.561878125,95.2448020694,93.9105485268,93.9980405624,89001652,0.0,1.0
2020-07-23,371.38,388.31,368.039,387.9935,49251108,90.2577560412,94.3723120479,89.4457813443,94.2953919666,197004432,0.0,1.0
2020-07-24,370.46,371.88,356.58,363.95,46359716,90.0341652836,90.3792727573,86.660861245,88.4520176401,185438864,0.0,1.0
2020-07-27,379.24,379.62,373.92,374.84,30303548,92.1679988181,92.2603515223,90.8750609589,91.0986517165,121214192,0.0,1.0
2020-07-28,373.01,378.1986,372.99,377.47,25906375,90.6539005356,91.9149038018,90.649039867,91.7378296432,103625500,0.0,1.0
2020-07-29,380.16,380.92,374.85,375.0,22582314,92.3915895757,92.5762949842,91.1010820509,91.1375370657,90329256,0.0,1.0
2020-07-30,384.76,385.19,375.07,376.75,39532505,93.5095433637,93.6140477395,91.1545494059,91.562845572,158130020,0.0,1.0
2020-07-31,425.04,425.66,403.3,411.535,93573867,103.2989300117,103.4496107397,98.0153831962,100.0167635102,374295468,0.0,1.0
2020-08-03,435.75,446.5457,431.57,432.8,77037847,105.9018180703,108.5255340941,104.8859383238,105.1848694454,308151388,0.0,1.0
2020-08-04,438.66,443.16,433.55,436.53,43198092,106.6090453579,107.7026958027,105.3671445195,106.0913841474,172792368,0.0,1.0
2020-08-05,440.25,441.57,435.59,437.51,30497988,106.9954685151,107.3162726456,105.8629327212,106.3295569109,121991952,0.0,1.0
2020-08-06,455.61,457.65,439.19,441.62,50607225,110.7284620333,111.224250235,106.737853077,107.3284243172,202428900,0.0,1.0
2020-08-07,444.45,454.7,441.17,452.82,49511403,108.2154963446,110.711185033,107.4168759644,110.2534392052,198045612,0.82,1.0
2020-08-10,450.91,455.1,440.0,450.4,53100856,109.7883889228,110.8085777623,107.1320022312,109.664213193,212403424,0.0,1.0
2020-08-11,437.5,449.93,436.4267,447.875,46975594,106.523297673,109.549776736,106.2619686321,109.0494215893,187902376,0.0,1.0
2020-08-12,452.04,453.1,441.19,441.99,41486205,110.0635233831,110.3216141158,107.4217456008,107.6165310594,165944820,0.0,1.0
2020-08-13,460.04,464.17,455.71,457.72,52520516,112.0113779691,113.0169578992,110.9571016744,111.4465001392,210082064,0.0,1.0
2020-08-14,459.63,460.0,452.18,459.315,41391302,111.9115504216,112.0016386962,110.0976108384,111.8348536473,165565208,0.0,1.0
2020-08-17,458.43,464.35,455.8501,464.25,29431414,111.6193722337,113.0607846274,110.9912134779,113.036436445,117725656,0.0,1.0
2020-08-18,462.25,464.0,456.03,457.41,26408385,112.5494727985,112.9755659892,111.0350158579,111.371020774,105633540,0.0,1.0
2020-08-19,462.83,468.65,462.44,463.933,36384502,112.690692256,114.1077564673,112.5957343449,112.9592527071,145538008,0.0,1.0
2020-08-20,473.1,473.568,462.9335,463.0,31726797,115.1912505808,115.3052000741,112.7158926247,112.732084166,126907188,0.0,1.0
2020-08-21,497.48,499.472,477.0,477.05,84513660,121.1273374317,121.6123532236,116.1408296915,116.1530037827,338054640,0.0,1.0
2020-08-24,503.43,515.14,495.745,514.79,86484442,122.5760542801,125.4272264304,120.7048964684,125.3420077922,345937768,0.0,1.0
2020-08-25,499.3,500.7172,492.21,498.79,52873947,121.57047435,121.9155367899,119.8441882232,121.4462986202,211495788,0.0,1.0
2020-08-26,506.09,507.97,500.33,504.7165,40755567,123.2237159299,123.6814617576,121.821260628,122.8892936457,163022268,0.0,1.0
2020-08-27,500.04,509.94,495.33,508.57,38888096,121.7506508992,124.1611209494,120.6038515117,123.8275508516,155552384,0.0,1.0
2020-08-28,499.23,505.77,498.31,504.05,46907479,121.5534306224,123.1458017465,121.329427345,122.7270130105,187629916,0.0,1.0
2020-08-31,129.04,131.0,126.0,127.58,223505733,125.6755778901,127.5844753844,122.7148389193,124.2536440423,223505733,0.0,4.0
2020-09-01,134.18,134.8,130.53,132.76,152470142,130.6815641761,131.2853990978,127.1267295567,129.2985874201,152470142,0.0,1.0
2020-09-02,131.4,137.98,127.0,137.59,200118991,127.9740463016,134.3824878896,123.6887662123,134.0026562453,200118991,0.0,1.0
2020-09-03,120.88,128.84,120.5,126.91,257599640,117.7283311791,125.4807924315,117.3582388078,123.601112756,257599640,0.0,1.0
2020-09-04,120.96,123.7,110.89,120.07,332607163,117.8062453625,120.4748061454,107.9987975219,116.9394500718,332607163,0.0,1.0
2020-09-08,112.82,118.99,112.68,113.95,231366563,109.8784771974,115.8876085953,109.7421273764,110.9790150385,231366563,0.0,1.0
2020-09-09,117.32,119.14,115.26,117.26,176940455,114.261150016,116.0336976893,112.2548597924,114.2027143784,176940455,0.0,1.0
2020-09-10,113.49,120.5,112.5,120.36,182274391,110.5310084838,117.3582388078,109.5668204637,117.2218889867,182274391,0.0,1.0
2020-09-11,112.0,115.23,110.0,114.57,180860325,109.0798568172,112.2256419736,107.1320022312,111.5828499602,180860325,0.0,1.0
2020-09-14,115.355,115.93,112.8,114.72,140150087,112.3473828852,112.9073910787,109.8589986516,111.7289390542,140150087,0.0,1.0
2020-09-15,115.54,118.829,113.61,118.33,184642039,112.5275594344,115.7308063011,110.6478797589,115.2448165819,184642039,0.0,1.0
2020-09-16,112.13,116.0,112.04,115.23,155026675,109.2064673653,112.9755659892,109.1188139089,112.2256419736,155026675,0.0,1.0
2020-09-17,110.34,112.2,108.71,109.72,178010968,107.4631375108,109.2746422758,105.8756360232,106.8593025891,178010968,0.0,1.0
2020-09-18,106.84,110.88,106.09,110.4,287104882,104.0543919852,107.989058249,103.3239465155,107.5215731484,287104882,0.0,1.0
2020-09-21,110.08,110.19,103.1,104.54,195713815,107.2099164146,107.3170484168,100.4119039094,101.8143592113,195713815,0.0,1.0
2020-09-22,111.81,112.86,109.16,112.68,183055373,108.8948106315,109.9174342892,106.313903305,109.7421273764,183055373,0.0,1.0
2020-09-23,107.12,112.11,106.77,111.62,150718671,104.3270916273,109.1869888194,103.9862170747,108.7097644458,150718671,0.0,1.0
2020-09-24,108.22,110.25,105.0,105.17,167743349,105.3984116496,107.3754840544,102.2623657661,102.4279334059,167743349,0.0,1.0
2020-09-25,112.28,112.44,107.67,108.43,149981441,109.3525564592,109.5083848261,104.8627516384,105.6029363811,149981441,0.0,1.0
2020-09-28,114.96,115.32,112.78,115.01,137672403,111.9626816045,112.31329543,109.8395201057,112.0113779691,137672403,0.0,1.0
2020-09-29,114.09,115.31,113.57,114.55,100060526,111.1153648596,112.303556157,110.6089226672,111.5633714143,100060526,0.0,1.0
2020-09-30,115.81,117.26,113.62,113.79,142675184,112.7905198035,114.2027143784,110.6576190318,110.8231866717,142675184,0.0,1.0
2020-10-01,116.79,117.72,115.83,117.64,116120440,113.7449685507,114.6507209332,112.8099983494,114.5728067498,116120440,0.0,1.0
2020-10-02,113.02,115.37,112.22,112.89,144711986,110.073262656,112.3619917946,109.2941208216,109.946652108,144711986,0.0,1.0
2020-10-05,116.5,116.65,113.55,113.91,106243839,113.4625296357,113.6086187297,110.5894441213,110.9400579468,106243839,0.0,1.0
2020-10-06,113.16,116.12,112.25,115.7,161498212,110.2096124771,113.0924372644,109.3233386404,112.6833878013,161498212,0.0,1.0
2020-10-07,115.08,115.55,114.13,114.62,96848985,112.0795528796,112.5372987074,111.1543219513,111.6315463249,96848985,0.0,1.0
2020-10-08,114.97,116.4,114.5901,116.25,83477153,111.9724208774,113.3651369064,111.6024258988,113.2190478125,83477153,0.0,1.0
2020-10-09,116.97,117.0,114.92,115.28,100506865,113.9202754634,113.9494932822,111.9237245128,112.2743383382,100506865,0.0,1.0
2020-10-12,124.4,125.18,119.2845,120.06,240226769,121.1565552505,121.916218539,116.1744301831,116.9297107988,240226769,0.0,1.0
2020-10-13,121.1,125.39,119.65,125.27,262330451,117.9425951836,122.1207432706,116.5304006087,122.0038719954,262330451,0.0,1.0
2020-10-14,121.19,123.03,119.62,121.0,151062308,118.0302486399,119.8222748591,116.5011827899,117.8452024543,151062308,0.0,1.0
2020-10-15,120.71,121.2,118.15,118.72,112559219,117.5627635393,118.0399879129,115.0695096692,115.6246482262,112559219,0.0,1.0
2020-10-16,119.02,121.548,118.81,121.28,115393808,115.9168264141,118.3789146108,115.7123016826,118.1179020963,115393808,0.0,1.0
2020-10-19,115.98,120.419,115.66,119.96,120639337,112.9560874434,117.279350697,112.6444307096,116.8323180695,120639337,0.0,1.0
2020-10-20,117.51,118.98,115.63,116.2,124423728,114.4461962017,115.8778693224,112.6152128908,113.1703514478,124423728,0.0,1.0
2020-10-21,116.87,118.705,116.45,116.67,89945980,113.8228827341,115.6100393168,113.4138332711,113.6280972755,89945980,0.0,1.0
2020-10-22,115.75,118.04,114.59,117.45,101987954,112.732084166,114.962377667,111.6023285061,114.3877605641,101987954,0.0,1.0
2020-10-23,115.04,116.55,114.28,116.39,82572645,112.0405957879,113.5112260004,111.3004110452,113.3553976335,82572645,0.0,1.0
